uri,relation,start,end,extra
"/a/[/r/IsA/,/c/en/coffee/,/c/en/low_margin_product/]",/r/IsA,/c/en/coffee,/c/en/low_margin_product,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/bryan""}], ""surfaceEnd"": ""a low-margin product"", ""surfaceStart"": ""Coffee"", ""surfaceText"": ""[[Coffee]] is [[a low-margin product]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coffee/,/c/en/popular_drink/]",/r/IsA,/c/en/coffee,/c/en/popular_drink,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/motev""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/ke6wli""}], ""surfaceEnd"": ""a popular drink"", ""surfaceStart"": ""coffee"", ""surfaceText"": ""[[coffee]] is [[a popular drink]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/coffee/,/c/en/popular_morning_drink/]",/r/IsA,/c/en/coffee,/c/en/popular_morning_drink,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/gary""}], ""surfaceEnd"": ""a popular morning drink"", ""surfaceStart"": ""coffee"", ""surfaceText"": ""[[coffee]] is [[a popular morning drink]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coffee/,/c/en/stimulant/]",/r/IsA,/c/en/coffee,/c/en/stimulant,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/albedo""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/rossjesse""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/20q_1231409081""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/albedo""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/browni""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/clifswin""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/kazu""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/malatesta""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/robennals""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/squeakers215""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/utjeffnc""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/westleyd""}], ""surfaceEnd"": ""a stimulant"", ""surfaceStart"": ""coffee"", ""surfaceText"": ""[[coffee]] is [[a stimulant]]"", ""weight"": 5.292}"
"/a/[/r/IsA/,/c/en/coffee/,/c/en/tasty_drink/]",/r/IsA,/c/en/coffee,/c/en/tasty_drink,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/gazook""}], ""surfaceEnd"": ""a tasty drink"", ""surfaceStart"": ""Coffee"", ""surfaceText"": ""[[Coffee]] is [[a tasty drink]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coffin/,/c/en/box/]",/r/IsA,/c/en/coffin,/c/en/box,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/dev""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/arturion""}], ""surfaceEnd"": ""a box"", ""surfaceStart"": ""A coffin"", ""surfaceText"": ""[[A coffin]] is [[a box]]"", ""weight"": 2.828}"
"/a/[/r/IsA/,/c/en/coin/,/c/en/metal_disc/]",/r/IsA,/c/en/coin,/c/en/metal_disc,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/novalyte""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jbbdude""}], ""surfaceEnd"": ""a metal disc"", ""surfaceStart"": ""a coin"", ""surfaceText"": ""[[a coin]] is [[a metal disc]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/coin/,/c/en/money/n/]",/r/IsA,/c/en/coin,/c/en/money/n,"{""dataset"": ""/d/wiktionary/de"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/de"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coin/,/c/en/piece_of_currency/]",/r/IsA,/c/en/coin,/c/en/piece_of_currency,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/awp2222""}], ""surfaceEnd"": ""a piece of currency"", ""surfaceStart"": ""A coin"", ""surfaceText"": ""[[A coin]] is [[a piece of currency]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coin/,/c/en/piece_of_monet/]",/r/IsA,/c/en/coin,/c/en/piece_of_monet,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/junebug""}], ""surfaceEnd"": ""a piece of monet"", ""surfaceStart"": ""A coin"", ""surfaceText"": ""[[A coin]] is [[a piece of monet]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coin/,/c/en/piece_of_money/]",/r/IsA,/c/en/coin,/c/en/piece_of_money,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/junebug""}], ""surfaceEnd"": ""a piece of money"", ""surfaceStart"": ""A coin"", ""surfaceText"": ""[[A coin]] is [[a piece of money]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coin/,/c/en/small_metal_disk/]",/r/IsA,/c/en/coin,/c/en/small_metal_disk,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/pavlos""}], ""surfaceEnd"": ""a small metal disk"", ""surfaceStart"": ""A coin"", ""surfaceText"": ""[[A coin]] is [[a small metal disk]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coke/,/c/en/beverage/]",/r/IsA,/c/en/coke,/c/en/beverage,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/pavlos""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/pavlos""}], ""surfaceEnd"": ""a beverage"", ""surfaceStart"": ""Coke"", ""surfaceText"": ""[[Coke]] is [[a beverage]]"", ""weight"": 2.828}"
"/a/[/r/IsA/,/c/en/coke/,/c/en/fizzy_drink/]",/r/IsA,/c/en/coke,/c/en/fizzy_drink,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/colm""}], ""surfaceEnd"": ""a fizzy drink"", ""surfaceStart"": ""Coke"", ""surfaceText"": ""[[Coke]] is [[a fizzy drink]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coke/,/c/en/popular_soda/]",/r/IsA,/c/en/coke,/c/en/popular_soda,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/guru1""}], ""surfaceEnd"": ""a popular soda"", ""surfaceStart"": ""Coke"", ""surfaceText"": ""[[Coke]] is [[a popular soda]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coke/,/c/en/soda/]",/r/IsA,/c/en/coke,/c/en/soda,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/anaitis""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/elevatedsteve""}, {""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/anaitis""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/elevatedsteve""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/guru1""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jalanb""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/jalonso""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/phraughy""}], ""surfaceEnd"": ""a soda"", ""surfaceStart"": ""Coke"", ""surfaceText"": ""[[Coke]] is [[a soda]]"", ""weight"": 6.928}"
"/a/[/r/IsA/,/c/en/coke/,/c/en/soft_drink/n/]",/r/IsA,/c/en/coke,/c/en/soft_drink/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/coke/,/c/en/softdrink/]",/r/IsA,/c/en/coke,/c/en/softdrink,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/mprk""}], ""surfaceEnd"": ""softdrink"", ""surfaceStart"": ""coke"", ""surfaceText"": ""[[coke]] is a type of [[softdrink]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cold/,/c/en/adjective/]",/r/IsA,/c/en/cold,/c/en/adjective,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/wmcguire""}], ""surfaceEnd"": ""an adjective"", ""surfaceStart"": ""\""cold\"""", ""surfaceText"": ""[[\""cold\""]] is [[an adjective]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cold/,/c/en/cause_by_virus/]",/r/IsA,/c/en/cold,/c/en/cause_by_virus,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/zenkatz""}], ""surfaceEnd"": ""cause by a virus"", ""surfaceStart"": ""A cold"", ""surfaceText"": ""[[A cold]] is [[cause by a virus]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cold/,/c/en/discription_of_temperature/]",/r/IsA,/c/en/cold,/c/en/discription_of_temperature,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/pwddesign""}], ""surfaceEnd"": ""a discription of the temperature"", ""surfaceStart"": ""Cold"", ""surfaceText"": ""[[Cold]] is [[a discription of the temperature]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cold/,/c/en/disease/]",/r/IsA,/c/en/cold,/c/en/disease,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/mikelima""}], ""surfaceEnd"": ""disease"", ""surfaceStart"": ""cold"", ""surfaceText"": ""[[cold]] is a kind of [[disease]]."", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cold/,/c/en/mild_illness/]",/r/IsA,/c/en/cold,/c/en/mild_illness,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/justjim""}], ""surfaceEnd"": ""a mild illness"", ""surfaceStart"": ""A cold"", ""surfaceText"": ""[[A cold]] is [[a mild illness]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/cold/,/c/en/sickness/]",/r/IsA,/c/en/cold,/c/en/sickness,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/sebastianwrell""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/dding""}], ""surfaceEnd"": ""a sickness"", ""surfaceStart"": ""a cold"", ""surfaceText"": ""[[a cold]] is [[a sickness]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/color/,/c/en/attribute_of_objects/]",/r/IsA,/c/en/color,/c/en/attribute_of_objects,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/whitten""}], ""surfaceEnd"": ""an attribute of objects"", ""surfaceStart"": ""Color"", ""surfaceText"": ""[[Color]] is [[an attribute of objects]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/color/,/c/en/greeks/n/]",/r/IsA,/c/en/color,/c/en/greeks/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/color/,/c/en/property_of_wallpaper/]",/r/IsA,/c/en/color,/c/en/property_of_wallpaper,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/rovatsos""}], ""surfaceEnd"": ""a property of wallpaper"", ""surfaceStart"": ""Color"", ""surfaceText"": ""[[Color]] is [[a property of wallpaper]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/combustion/,/c/en/chemical_process/]",/r/IsA,/c/en/combustion,/c/en/chemical_process,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/bryan""}], ""surfaceEnd"": ""a chemical process"", ""surfaceStart"": ""Combustion"", ""surfaceText"": ""[[Combustion]] is [[a chemical process]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/combustion/,/c/en/when_burns/]",/r/IsA,/c/en/combustion,/c/en/when_burns,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/spectecjr""}], ""surfaceEnd"": ""when something burns"", ""surfaceStart"": ""Combustion"", ""surfaceText"": ""[[Combustion]] is [[when something burns]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/comfort/,/c/en/feeling_of_security/]",/r/IsA,/c/en/comfort,/c/en/feeling_of_security,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/breu""}], ""surfaceEnd"": ""a feeling of security"", ""surfaceStart"": ""comfort"", ""surfaceText"": ""[[comfort]] is [[a feeling of security]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/comfort/,/c/en/good_feeling/]",/r/IsA,/c/en/comfort,/c/en/good_feeling,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/winnie""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/hakan_olin""}], ""surfaceEnd"": ""a good feeling"", ""surfaceStart"": ""comfort"", ""surfaceText"": ""[[comfort]] is [[a good feeling]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/comforter/,/c/en/big_thick_blanket/]",/r/IsA,/c/en/comforter,/c/en/big_thick_blanket,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/river""}], ""surfaceEnd"": ""a big, thick blanket"", ""surfaceStart"": ""A comforter"", ""surfaceText"": ""[[A comforter]] is [[a big, thick blanket]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/comforter/,/c/en/blanket/]",/r/IsA,/c/en/comforter,/c/en/blanket,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/gryftir""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/halelaniau""}], ""surfaceEnd"": ""a blanket"", ""surfaceStart"": ""a comforter"", ""surfaceText"": ""[[a comforter]] is [[a blanket]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/comforter/,/c/en/chair/]",/r/IsA,/c/en/comforter,/c/en/chair,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/wtgee""}], ""surfaceEnd"": ""chair"", ""surfaceStart"": ""A comforter"", ""surfaceText"": ""[[A comforter]] is a type of [[chair]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/comforter/,/c/en/thick_blanket/]",/r/IsA,/c/en/comforter,/c/en/thick_blanket,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/halelaniau""}], ""surfaceEnd"": ""a thick blanket"", ""surfaceStart"": ""A comforter"", ""surfaceText"": ""[[A comforter]] is [[a thick blanket]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/comforter/,/c/en/who_gives_comfort/]",/r/IsA,/c/en/comforter,/c/en/who_gives_comfort,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/laserjoy""}], ""surfaceEnd"": ""someone who gives comfort"", ""surfaceStart"": ""A comforter"", ""surfaceText"": ""[[A comforter]] is [[someone who gives comfort]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/communication/,/c/en/event/]",/r/IsA,/c/en/communication,/c/en/event,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/alienjazzcat""}], ""surfaceEnd"": ""an event"", ""surfaceStart"": ""communication"", ""surfaceText"": ""[[communication]] is [[an event]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/communication/,/c/en/sign_of_intelligence/]",/r/IsA,/c/en/communication,/c/en/sign_of_intelligence,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/wixxle""}], ""surfaceEnd"": ""a sign of intelligence"", ""surfaceStart"": ""communication"", ""surfaceText"": ""[[communication]] is [[a sign of intelligence]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/company/,/c/en/capitalist_institution/]",/r/IsA,/c/en/company,/c/en/capitalist_institution,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/eraoul""}], ""surfaceEnd"": ""a capitalist institution"", ""surfaceStart"": ""A company"", ""surfaceText"": ""[[A company]] is [[a capitalist institution]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/company/,/c/en/legal_entity/]",/r/IsA,/c/en/company,/c/en/legal_entity,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/phraughy""}, {""activity"": ""/s/activity/omcs/vote"", ""contributor"": ""/s/contributor/omcs/ochuckles""}], ""surfaceEnd"": ""a legal entity"", ""surfaceStart"": ""A company"", ""surfaceText"": ""[[A company]] is [[a legal entity]]"", ""weight"": 2.0}"
"/a/[/r/IsA/,/c/en/company/,/c/en/organization/n/]",/r/IsA,/c/en/company,/c/en/organization/n,"{""dataset"": ""/d/wiktionary/en"", ""license"": ""cc:by-sa/4.0"", ""sources"": [{""contributor"": ""/s/resource/wiktionary/en"", ""process"": ""/s/process/wikiparsec/2""}], ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/complex_tool/]",/r/IsA,/c/en/computer,/c/en/complex_tool,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/omcs1_possibly_free_text"", ""contributor"": ""/s/contributor/omcs/shaleane""}], ""surfaceEnd"": ""a complex tool"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[a complex tool]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/dumb/]",/r/IsA,/c/en/computer,/c/en/dumb,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/commons_manual_entry"", ""contributor"": ""/s/contributor/omcs/daenzer""}], ""surfaceEnd"": ""dumb"", ""surfaceStart"": ""a computer"", ""surfaceText"": ""[[a computer]] is [[dumb]]"", ""weight"": 1.0}"
"/a/[/r/IsA/,/c/en/computer/,/c/en/electronic_appliance/]",/r/IsA,/c/en/computer,/c/en/electronic_appliance,"{""dataset"": ""/d/conceptnet/4/en"", ""license"": ""cc:by/4.0"", ""sources"": [{""activity"": ""/s/activity/omcs/is_a_cleanup"", ""contributor"": ""/s/contributor/omcs/gary""}], ""surfaceEnd"": ""an electronic appliance"", ""surfaceStart"": ""A computer"", ""surfaceText"": ""[[A computer]] is [[an electronic appliance]]"", ""weight"": 1.0}"
